Date,Open,High,Low,Adj Close,Volume
2017-08-09,326.0,333.0,326.0,326.78515625,26055300
2017-08-10,328.0,330.3999938964844,322.79998779296875,323.22235107421875,27585584
2017-08-11,314.0,319.20001220703125,310.20001220703125,307.3878173828125,57667931
2017-08-14,314.0,324.79998779296875,314.0,320.64923095703125,30656758
2017-08-15,328.0,330.3999938964844,318.79998779296875,315.50299072265625,23926140
2017-08-16,319.3999938964844,324.6000061035156,319.3999938964844,319.8575439453125,23592733
2017-08-17,340.3999938964844,341.0,329.3999938964844,325.993408203125,44326795
2017-08-18,324.6000061035156,329.3999938964844,323.6000061035156,322.4306335449219,24215583
2017-08-21,330.0,330.3999938964844,326.0,322.6285705566406,15608008
2017-08-22,328.0,329.20001220703125,324.0,320.64923095703125,14711626
2017-08-23,324.0,324.0,324.0,320.64923095703125,0
2017-08-24,333.0,333.0,325.20001220703125,324.0140686035156,23429770
2017-08-25,329.0,329.0,322.6000061035156,325.00372314453125,19929522
2017-08-28,327.0,329.0,321.3999938964844,319.65960693359375,22343373
2017-08-29,320.20001220703125,322.0,314.6000061035156,316.4927062988281,22207064
2017-08-30,325.6000061035156,327.6000061035156,323.0,323.22235107421875,17631515
2017-08-31,326.6000061035156,330.3999938964844,326.6000061035156,325.5975341796875,17317121
2017-09-01,331.79998779296875,332.20001220703125,326.20001220703125,322.8265075683594,23454734
2017-09-04,325.0,326.0,321.3999938964844,318.669921875,15521481
2017-09-05,323.20001220703125,326.0,321.20001220703125,318.47198486328125,13836022
2017-09-06,320.79998779296875,325.6000061035156,319.20001220703125,320.8471984863281,17260324
2017-09-07,326.6000061035156,326.79998779296875,320.3999938964844,317.284423828125,16216841
2017-09-08,323.20001220703125,324.0,321.3999938964844,318.47198486328125,10837901
2017-09-11,322.79998779296875,330.79998779296875,322.20001220703125,327.37896728515625,23848866
2017-09-12,335.0,335.20001220703125,330.3999938964844,329.55621337890625,15271955
2017-09-13,335.0,335.0,330.6000061035156,330.5458679199219,14802934
2017-09-14,335.0,339.3999938964844,333.79998779296875,333.51483154296875,19055410
2017-09-15,337.0,340.6000061035156,334.20001220703125,335.29620361328125,24571497
2017-09-18,341.0,346.0,341.0,342.4217224121094,18391711
2017-09-19,348.3999938964844,349.6000061035156,343.3999938964844,340.640380859375,21945708
2017-09-20,343.0,347.3999938964844,343.0,342.817626953125,13674167
2017-09-21,345.0,348.3999938964844,344.3999938964844,343.6093444824219,14893320
2017-09-22,344.0,347.20001220703125,343.20001220703125,342.6196594238281,14354595
2017-09-25,345.20001220703125,345.79998779296875,340.3999938964844,338.0672607421875,22328070
2017-09-26,330.0,339.20001220703125,328.6000061035156,334.1086120605469,34724499
2017-09-27,337.6000061035156,341.6000061035156,337.0,334.9003601074219,13521570
2017-09-28,338.3999938964844,340.6000061035156,333.0,329.55621337890625,17292632
2017-09-29,334.6000061035156,337.3999938964844,333.20001220703125,332.7231140136719,12861135
2017-10-03,345.6000061035156,346.79998779296875,341.6000061035156,343.2134704589844,18517760
2017-10-04,348.3999938964844,351.0,348.0,345.7865905761719,11708684
2017-10-06,353.3999938964844,353.6000061035156,350.20001220703125,348.35968017578125,13355238
2017-10-09,352.0,353.0,348.6000061035156,345.3907165527344,13455864
2017-10-10,350.79998779296875,352.6000061035156,349.79998779296875,347.5679626464844,10823170
2017-10-11,351.20001220703125,352.6000061035156,349.3999938964844,347.9638366699219,17642355
2017-10-12,352.0,353.79998779296875,350.20001220703125,346.5783386230469,14874040
2017-10-13,347.20001220703125,350.20001220703125,346.3999938964844,345.5886535644531,20928347
2017-10-16,352.0,355.6000061035156,350.3999938964844,351.9224548339844,17588494
2017-10-17,356.3999938964844,356.3999938964844,353.0,351.1307373046875,12885350
2017-10-18,349.6000061035156,354.79998779296875,349.6000061035156,350.9328308105469,11974333
2017-10-19,356.20001220703125,356.3999938964844,345.6000061035156,342.6196594238281,21617366
2017-10-20,348.0,350.6000061035156,348.0,345.9845275878906,14319859
2017-10-23,351.6000061035156,351.6000061035156,347.3999938964844,344.994873046875,9767821
2017-10-24,347.20001220703125,349.6000061035156,345.3999938964844,343.8072509765625,15417200
2017-10-25,348.20001220703125,352.6000061035156,348.0,348.35968017578125,12989841
2017-10-26,348.79998779296875,350.6000061035156,346.3999938964844,343.4114074707031,15826872
2017-10-27,348.0,348.6000061035156,346.3999938964844,344.2030944824219,16161754
2017-10-30,353.0,353.0,349.0,345.9845275878906,16538825
2017-10-31,352.0,352.3999938964844,349.3999938964844,346.18243408203125,12706629
2017-11-01,352.0,360.3999938964844,351.6000061035156,356.2769470214844,22026178
2017-11-02,360.79998779296875,364.6000061035156,357.6000061035156,358.05828857421875,17931996
2017-11-03,364.6000061035156,368.3999938964844,363.6000061035156,364.1942443847656,16625181
2017-11-06,369.6000061035156,379.6000061035156,364.6000061035156,373.1011657714844,25043422
2017-11-07,380.3999938964844,391.0,380.20001220703125,386.95635986328125,25585700
2017-11-08,387.20001220703125,398.6000061035156,382.3999938964844,381.6121826171875,43983824
2017-11-09,385.20001220703125,392.3999938964844,385.20001220703125,383.7894287109375,23906595
2017-11-10,383.3999938964844,390.79998779296875,383.3999938964844,381.4142761230469,17152006
2017-11-13,385.0,392.0,385.0,383.5915222167969,17666194
2017-11-14,394.0,394.0,387.3999938964844,383.98736572265625,20492898
2017-11-15,383.79998779296875,388.0,383.0,379.0390930175781,23436345
2017-11-16,388.20001220703125,393.79998779296875,384.0,387.7480773925781,32583706
2017-11-17,397.0,405.0,397.0,399.2281188964844,34542285
2017-11-20,405.3999938964844,420.0,405.3999938964844,415.6564636230469,35231740
2017-11-21,425.0,439.6000061035156,420.79998779296875,425.5530700683594,50468370
2017-11-22,437.0,438.0,424.3999938964844,422.3861389160156,39601842
2017-11-23,425.0,432.0,418.20001220703125,415.2605895996094,32014753
2017-11-24,418.79998779296875,424.0,414.6000061035156,411.4998474121094,33069910
2017-11-27,416.0,417.0,410.0,407.1453857421875,25746296
2017-11-28,408.0,419.3999938964844,402.20001220703125,414.8647155761719,39406800
2017-11-29,422.20001220703125,422.79998779296875,410.79998779296875,407.34332275390625,27073413
2017-11-30,398.79998779296875,405.3999938964844,398.0,393.8840026855469,55969740
2017-12-01,398.0,402.0,385.0,381.0184020996094,79028748
2017-12-04,384.0,397.79998779296875,377.20001220703125,384.38323974609375,46134931
2017-12-05,380.0,386.0,376.0,372.1114807128906,44389024
2017-12-06,375.0,381.3999938964844,365.20001220703125,362.2149353027344,58301277
2017-12-07,373.79998779296875,379.3999938964844,367.20001220703125,374.0907897949219,39232605
2017-12-08,381.0,394.79998779296875,380.20001220703125,389.92535400390625,41462488
2017-12-11,389.3999938964844,406.3999938964844,389.20001220703125,401.2074279785156,32016735
2017-12-12,407.0,410.79998779296875,391.3999938964844,389.13360595703125,32544146
2017-12-13,395.0,399.3999938964844,387.3999938964844,391.5088195800781,22632354
2017-12-14,401.0,402.6000061035156,392.6000061035156,393.0922546386719,16678498
2017-12-15,392.3999938964844,394.6000061035156,389.0,384.9770202636719,23201046
2017-12-18,394.3999938964844,398.6000061035156,389.0,390.123291015625,20264916
2017-12-19,404.0,404.0,398.79998779296875,397.0509033203125,21109022
2017-12-20,398.6000061035156,400.3999938964844,396.79998779296875,393.2901611328125,13394104
2017-12-21,397.0,402.3999938964844,395.20001220703125,395.66534423828125,18431377
2017-12-22,403.79998779296875,405.79998779296875,400.79998779296875,401.6033020019531,16146080
2017-12-27,407.79998779296875,407.79998779296875,401.0,397.0509033203125,16680601
2017-12-28,404.0,408.20001220703125,402.20001220703125,403.9784851074219,11662053
2017-12-29,408.0,408.0,403.3999938964844,401.80126953125,16601658
2018-01-02,408.0,418.0,407.6000061035156,413.47918701171875,24080505
2018-01-03,424.0,426.79998779296875,419.0,417.83367919921875,22780154
2018-01-04,427.0,432.3999938964844,424.20001220703125,427.3343811035156,27904538
2018-01-05,436.3999938964844,436.3999938964844,428.20001220703125,428.719970703125,19958447
2018-01-08,436.20001220703125,439.20001220703125,433.79998779296875,434.0641174316406,17994826
2018-01-09,441.0,446.3999938964844,439.0,439.2102966308594,24476517
2018-01-10,445.79998779296875,446.20001220703125,440.0,435.845458984375,18007353
2018-01-11,436.0,438.0,429.3999938964844,424.959228515625,27635787
2018-01-12,431.79998779296875,442.20001220703125,430.79998779296875,437.6268615722656,19198950
2018-01-15,445.3999938964844,448.79998779296875,433.20001220703125,428.719970703125,23394615
2018-01-16,436.0,444.79998779296875,435.0,439.606201171875,20592159
2018-01-17,443.0,449.0,439.20001220703125,444.3565368652344,24879570
2018-01-18,452.6000061035156,454.0,444.79998779296875,443.1689147949219,21795983
2018-01-19,452.20001220703125,453.0,448.0,447.72137451171875,14749167
2018-01-22,455.0,460.0,450.3999938964844,455.2427978515625,19364906
2018-01-23,466.20001220703125,474.6000061035156,463.6000061035156,469.6918029785156,23871965
2018-01-24,474.0,474.3999938964844,466.79998779296875,464.1496887207031,24929026
2018-01-25,466.20001220703125,468.20001220703125,458.0,453.26348876953125,27732428
2018-01-26,464.20001220703125,471.20001220703125,464.0,466.32696533203125,22012532
2018-01-29,473.79998779296875,476.6000061035156,466.3999938964844,466.72283935546875,22504576
2018-01-30,463.20001220703125,469.6000061035156,461.20001220703125,457.024169921875,22255680
2018-01-31,455.6000061035156,468.3999938964844,455.20001220703125,458.8055725097656,27609235
2018-02-01,466.0,466.79998779296875,460.0,455.2427978515625,17119372
2018-02-02,459.0,460.0,451.0,447.72137451171875,24328782
2018-02-05,433.79998779296875,445.79998779296875,432.79998779296875,436.4393005371094,40391973
2018-02-06,423.0,425.3999938964844,407.20001220703125,405.7598571777344,86849711
2018-02-07,430.0,432.79998779296875,413.20001220703125,410.5102233886719,61051730
2018-02-08,418.79998779296875,424.0,414.0,415.8544006347656,35437925
2018-02-09,403.0,411.0,398.0,403.186767578125,69156760
2018-02-12,412.79998779296875,419.79998779296875,409.6000061035156,405.364013671875,33853960
2018-02-13,419.20001220703125,425.6000061035156,418.0,418.0316162109375,23705127
2018-02-14,428.6000061035156,435.0,426.3999938964844,429.1158142089844,22285259
2018-02-15,444.3999938964844,447.0,441.79998779296875,442.3772277832031,16354787
2018-02-20,450.0,453.0,444.79998779296875,441.1896057128906,20482027
2018-02-21,448.6000061035156,458.0,447.20001220703125,453.26348876953125,20404622
2018-02-22,455.0,455.20001220703125,446.3999938964844,441.7834167480469,22385045
2018-02-23,454.0,454.6000061035156,449.3999938964844,448.71099853515625,14992072
2018-02-26,456.0,457.0,448.3999938964844,448.3151550292969,21252148
2018-02-27,458.0,458.0,442.20001220703125,441.3875732421875,22008908
2018-02-28,439.0,440.0,431.0,427.73028564453125,32560086
2018-03-01,430.0,447.3999938964844,428.0,442.3772277832031,27113483
2018-03-02,437.0,440.6000061035156,436.0,431.4909973144531,25891511
2018-03-05,436.0,439.6000061035156,425.0,420.604736328125,24038693
2018-03-06,435.0,444.0,430.0,434.0641174316406,24812525
2018-03-07,435.20001220703125,441.20001220703125,430.0,429.7096252441406,19256638
2018-03-08,440.0,444.0,438.0,438.4185485839844,17506389
2018-03-09,445.0,448.20001220703125,445.0,442.3772277832031,13025075
2018-03-12,455.3999938964844,460.0,454.79998779296875,455.2427978515625,25513013
2018-03-13,460.0,462.79998779296875,455.79998779296875,458.0138244628906,18501646
2018-03-14,457.3999938964844,463.79998779296875,453.6000061035156,458.8055725097656,22611788
2018-03-15,459.20001220703125,470.0,458.0,463.75384521484375,24702582
2018-03-16,467.0,472.79998779296875,465.20001220703125,460.3890380859375,23898970
2018-03-19,465.0,470.3999938964844,461.79998779296875,457.024169921875,16287008
2018-03-20,456.3999938964844,468.3999938964844,456.0,461.7745361328125,21953314
2018-03-21,472.20001220703125,475.6000061035156,460.6000061035156,457.81591796875,28243967
2018-03-22,451.6000061035156,459.0,438.6000061035156,434.8558349609375,71848311
2018-03-23,405.0,424.79998779296875,405.0,415.6564636230469,308436765
2018-03-26,419.3999938964844,431.0,412.3999938964844,422.1882019042969,47299723
2018-03-27,435.20001220703125,438.6000061035156,430.20001220703125,427.73028564453125,42644182
2018-03-28,420.0,427.3999938964844,411.3999938964844,407.9371337890625,48964699
2018-03-29,414.0,417.0,405.20001220703125,405.364013671875,41115421
2018-04-03,404.6000061035156,412.3999938964844,400.6000061035156,405.16607666015625,32886586
2018-04-04,408.20001220703125,412.0,397.6000061035156,393.4881286621094,35861711
2018-04-06,404.79998779296875,409.6000061035156,400.3999938964844,401.6033020019531,26586340
2018-04-09,408.0,414.6000061035156,404.20001220703125,405.7598571777344,21220762
2018-04-10,413.0,418.6000061035156,409.3999938964844,412.88543701171875,25584002
2018-04-11,421.0,425.6000061035156,417.20001220703125,415.2605895996094,23911389
2018-04-12,422.3999938964844,423.6000061035156,408.79998779296875,408.9267578125,20604298
2018-04-13,416.6000061035156,416.79998779296875,407.20001220703125,403.780517578125,19567202
2018-04-16,406.79998779296875,407.79998779296875,399.20001220703125,398.8323059082031,24901230
2018-04-17,403.20001220703125,406.6000061035156,395.0,393.0922546386719,28414345
2018-04-18,404.20001220703125,405.0,393.3999938964844,395.86328125,28121104
2018-04-19,404.0,407.20001220703125,400.6000061035156,401.6033020019531,21812372
2018-04-20,406.0,406.79998779296875,398.3999938964844,396.0612487792969,18108773
2018-04-23,397.6000061035156,400.20001220703125,393.6000061035156,389.92535400390625,19316986
2018-04-24,396.6000061035156,399.3999938964844,394.20001220703125,392.49847412109375,14521724
2018-04-25,390.79998779296875,393.0,384.79998779296875,382.7998046875,34823644
2018-04-26,388.0,390.6000061035156,377.20001220703125,378.2474060058594,34961200
2018-04-27,390.0,390.79998779296875,383.0,384.38323974609375,26446726
2018-04-30,392.3999938964844,393.6000061035156,389.20001220703125,386.95635986328125,12881205
2018-05-02,391.0,396.79998779296875,391.0,389.33154296875,19203910
2018-05-03,389.3999938964844,390.6000061035156,384.3999938964844,381.0184020996094,23905086
2018-05-04,389.6000061035156,389.6000061035156,382.0,378.8411560058594,19325968
2018-05-07,388.0,388.79998779296875,375.3999938964844,376.07012939453125,34266791
2018-05-08,384.0,393.6000061035156,382.0,386.56048583984375,33393975
2018-05-09,395.0,396.79998779296875,390.6000061035156,390.5191345214844,20938751
2018-05-10,399.0,406.6000061035156,398.0,401.99920654296875,31117306
2018-05-11,412.0,415.0,408.0,404.572265625,24703301
2018-05-14,415.0,416.79998779296875,409.0,407.5412292480469,20833909
2018-05-15,411.79998779296875,412.6000061035156,398.0,393.8840026855469,33138167
2018-05-16,398.6000061035156,398.79998779296875,390.6000061035156,392.1026306152344,29613558
2018-05-17,424.0,424.20001220703125,409.20001220703125,406.74951171875,69097901
2018-05-18,414.20001220703125,415.0,408.0,407.622314453125,21407723
2018-05-21,416.6000061035156,418.0,408.0,404.6469421386719,21440433
2018-05-23,412.79998779296875,414.3999938964844,407.0,403.6551818847656,24572225
2018-05-24,411.0,411.3999938964844,402.6000061035156,403.6551818847656,17158987
2018-05-25,403.0,407.6000061035156,401.6000061035156,400.6798095703125,16752353
2018-05-28,407.6000061035156,407.6000061035156,401.20001220703125,401.8699645996094,13391312
2018-05-29,403.79998779296875,406.20001220703125,402.0,398.6962585449219,12131694
2018-05-30,400.20001220703125,400.20001220703125,395.0,391.7538146972656,23245403
2018-05-31,396.79998779296875,401.79998779296875,395.20001220703125,395.9192810058594,36770396
2018-06-01,401.6000061035156,404.0,398.20001220703125,400.6798095703125,23154943
2018-06-04,413.0,415.0,408.79998779296875,411.58941650390625,31279329
2018-06-05,418.79998779296875,420.0,415.3999938964844,416.54833984375,25879169
2018-06-06,421.20001220703125,425.0,420.79998779296875,421.5072326660156,23218762
2018-06-07,431.0,431.6000061035156,425.79998779296875,425.6727294921875,24688648
2018-06-08,426.6000061035156,426.6000061035156,412.6000061035156,411.58941650390625,28928220
2018-06-11,420.0,421.0,415.6000061035156,415.5565185546875,15480976
2018-06-12,420.3999938964844,422.3999938964844,416.20001220703125,413.9696960449219,12361698
2018-06-13,420.0,420.0,415.0,411.78778076171875,12210371
2018-06-14,417.6000061035156,417.6000061035156,408.6000061035156,408.61407470703125,17691467
